Date,Close,High,Low,Open,Volume,MA10,MA20,Return,Target,RSI
2020-05-26,640.132080078125,651.6621368125705,636.6483020759156,650.9653812121286,33216635,648.9812438964843,652.9619110107421,-0.0052391308451041,649.796630859375,47.318979411467154
2020-05-27,649.796630859375,653.5950188666403,634.7153801347918,643.2561648384756,35667956,648.0907592773438,653.6187683105469,0.0150977447967777,661.7987060546875,49.834480472876585
2020-05-28,661.7987060546875,665.1700639694456,651.3474905739236,654.0445650157022,40126278,647.0029296875,654.9113525390625,0.0184705100416409,658.27001953125,47.60558790026579
2020-05-29,658.27001953125,661.6863216286777,652.9882315987021,659.8882522484166,40022527,648.2817993164062,656.0542266845703,-0.0053319634673717,683.4205322265625,39.188799327193145
2020-06-01,683.4205322265625,691.5118162804832,663.4620474135976,665.2825892982372,39943702,651.0216064453125,657.5851867675781,0.038206984898419,690.3203735351562,45.0859974479872
2020-06-02,690.3203735351562,692.2533351438987,683.6226027052328,685.9601224657711,22153960,655.28974609375,660.1468933105468,0.0100960404073817,692.9951171875,60.270401867706255
2020-06-03,692.9951171875,701.243705152625,689.2640858781962,694.5009892228203,25381289,661.2570678710938,662.2757019042969,0.0038746410433263,710.1441040039062,57.12259807126791
2020-06-04,710.1441040039062,714.5044150378368,692.7029193183236,694.0514268333575,34202350,667.8244812011719,665.2597290039063,0.0247461870813821,710.9981079101562,74.38546918956095
2020-06-05,710.9981079101562,727.3155053046211,707.4019692570653,716.9766512645857,33076685,674.1379150390625,667.2578277587891,0.0012025783238007,705.5140991210938,72.36645869266913
2020-06-08,705.5140991210938,727.4954324920736,703.4913080333477,727.4954324920736,31414953,680.3389770507813,667.7605072021485,-0.0077131130562101,690.9722290039062,74.1150266931428
2020-06-09,690.9722290039062,711.5825211649343,689.1067431761999,701.3784997663072,25857161,685.4229919433594,667.2021179199219,-0.0206117356624102,706.705322265625,73.97644653000842
2020-06-10,706.705322265625,710.0317358884901,692.2758817982025,693.6468614517847,22132647,691.1138610839844,669.6023101806641,0.0227695015824287,691.219482421875,74.93246455000167
2020-06-11,691.219482421875,704.8172743086072,688.2077385143969,703.9407414982666,20385805,694.0559387207031,670.5294342041016,-0.0219127256521911,714.189697265625,65.83482243170656
2020-06-12,714.189697265625,716.0776552194108,672.924169196797,674.2727360709879,38548899,699.6479064941407,673.9648529052735,0.033231434338725,725.7647705078125,72.72725131904141
2020-06-15,725.7647705078125,731.3387563203479,701.7381741898191,703.4912994111404,53107403,703.8823303222656,677.4519683837891,0.0162072811838427,727.1807250976562,76.15321580654086
2020-06-16,727.1807250976562,741.0482428927804,712.6163922222294,738.5534772559045,51187003,707.5683654785156,681.4290557861328,0.0019509828079049,726.1244506835938,74.88796244567921
2020-06-17,726.1244506835938,735.1596840062966,720.168378268353,722.9328695483832,41782053,710.881298828125,686.0691833496094,-0.0014525610726557,744.3521118164062,72.2551008298417
2020-06-18,744.3521118164062,748.4426971382073,721.7415020695015,722.3708411805889,40471557,714.302099609375,691.0632904052734,0.0251026681661146,790.8770751953125,77.03276318709943
2020-06-19,790.8770751953125,804.092782405198,747.094304408189,750.6903840730492,105804173,722.2899963378907,698.2139556884765,0.0625039717632742,784.9208984375,79.75110415340129
2020-06-22,784.9208984375,811.015227066077,779.9087764994645,797.1701824968853,60198705,730.2306762695313,705.2848266601562,-0.0075311030558593,773.5706787109375,76.3292854747641
2020-06-23,773.5706787109375,792.83240486235,771.4129953643138,786.6515522559022,37962078,738.4905212402343,711.9567565917969,-0.0144603357474069,776.69482421875,71.39276345597773
2020-06-24,776.69482421875,796.8556158794696,769.4351890087056,780.3134354719743,51586221,745.4894714355469,718.3016662597656,0.0040386038325785,772.2221069335938,69.09090972758912
2020-06-25,772.2221069335938,786.2020448440715,770.0419514480267,776.3126926255497,39679374,753.5897338867187,723.8228363037109,-0.0057586546809491,782.8981323242188,67.20565815852558
2020-06-26,782.8981323242188,787.5506408989148,771.8175772674693,777.1218971867132,30921913,760.4605773925781,730.0542419433593,0.0138250709151779,774.5820922851562,71.13045060828418
2020-06-29,774.5820922851562,782.0440358258111,771.1657900960829,776.7847199037966,25621946,765.3423095703125,734.6123199462891,-0.0106221227203268,766.018798828125,73.6340410907382
2020-06-30,766.018798828125,782.6058621926095,762.1754070277087,780.8078522990025,30276420,769.2261169433593,738.3972412109375,-0.0110553723644294,781.0775756835938,67.47447676835681
2020-07-01,781.0775756835938,786.2020588284339,767.7943931621406,773.1661294381369,28464103,774.7214294433594,742.8013641357422,0.0196584951681422,794.5241088867188,76.54007939841513
2020-07-02,794.5241088867188,797.7963678741063,783.1050776743974,786.6932867305611,28789533,779.7386291503906,747.0203643798828,0.0172153619841879,806.9586791992188,75.14161029442946
2020-07-03,806.9586791992188,809.2605842388523,797.9769338084662,803.3027790862244,29434266,781.3467895507813,751.818392944336,0.0156503373194341,835.7996215820312,75.27462777197451
2020-07-06,835.7996215820312,838.5979258395846,808.8543255351691,814.6766894354603,47016185,786.4346618652344,758.3326690673828,0.0357402964070385,823.0039672851562,78.88057841261104
2020-07-07,823.0039672851562,841.463976689244,815.2634586435034,839.5006450288294,35189589,791.3779907226562,764.9342559814453,-0.0153094760591718,811.517333984375,74.24561347768415
2020-07-08,811.517333984375,828.1944614496679,807.9065609306946,823.2748204715693,26204095,794.8602416992187,770.1748565673828,-0.0139569598171831,823.3650512695312,67.39610803708143
2020-07-09,823.3650512695312,828.2170013060332,806.2139692943585,816.4820787561033,36418942,799.9745361328125,776.7821350097656,0.0145994629923509,847.6474609375,60.25702145699448
2020-07-10,847.6474609375,850.6037702244128,823.3650864259226,825.2833506758969,43759967,806.4494689941406,783.4550231933594,0.0294916691333062,873.3515014648438,67.7498858369413
2020-07-13,873.3515014648438,879.0835514065949,857.5544142629645,859.066414273634,69608392,816.3264099121094,790.834359741211,0.0303239751333828,865.2272338867188,76.11386656571321
2020-07-14,865.2272338867188,876.3754426124376,851.8223070969156,872.9001111198423,67331128,826.2472534179688,797.736685180664,-0.0093024029437156,832.279052734375,72.57908200830802
2020-07-15,832.279052734375,893.1203044400035,811.5172588286548,874.6828596649843,139669773,831.3674011230469,803.0444152832031,-0.0380803791904885,832.0083618164062,63.37421733536417
2020-07-16,832.0083618164062,843.5627758296462,818.0392246836387,833.6331798351821,60961724,835.1158264160156,807.4272277832031,-0.0003252405753567,862.8351440429688,61.46793541189087
2020-07-17,862.8351440429688,866.581298459645,829.5710262803591,832.7304674212536,49726765,840.7034729003906,811.0251312255859,0.0370510485727122,866.5361328125,68.64786118174216
2020-07-20,866.5361328125,871.9974193757844,857.3964422325445,865.5883422314392,36592938,843.7771240234375,815.1058929443359,0.0042893347530903,889.8480834960938,71.68488580013641
2020-07-21,889.8480834960938,892.3079337086934,874.0284930342241,875.156852095807,42173371,850.4615356445313,820.9197631835938,0.0269024565749274,904.4942626953124,72.6585056363493
2020-07-22,904.4942626953124,907.202312550526,884.9510213382299,895.0159986639695,59771457,859.759228515625,827.3097351074218,0.0164591905864153,928.7764892578124,72.79448099965461
2020-07-23,928.7764892578124,938.6608971636242,898.7846324946036,904.471554564744,58333751,870.3003723144532,835.1374542236329,0.0268461919151825,968.65283203125,74.06813389457577
2020-07-24,968.65283203125,976.2579590026274,928.776564146926,928.8668185460966,120597372,882.4009094238281,844.4251892089844,0.0429342723837711,973.1889038085938,75.15167846407313
2020-07-27,973.1889038085938,992.4161962400036,960.415875851952,983.389323046393,80304827,892.3846496582031,854.3555297851562,0.0046828663762141,982.8927001953124,79.35082576371335
2020-07-28,982.8927001953124,990.2496273324195,970.6838232619776,973.1888006028568,55114422,904.1511962890625,865.1992248535156,0.0099711334035381,946.311279296875,83.7271227753399
2020-07-29,946.311279296875,985.1945694094204,934.4860429521892,982.9830381867582,72663399,915.5544189453124,873.4609100341797,-0.0372181224778332,951.8177490234376,72.04954788789223
2020-07-30,951.8177490234376,965.7416994124952,935.1856889845394,947.372003332624,72857444,927.5353576660156,881.3255920410156,0.0058188778333636,932.9740600585938,70.03125236200162
2020-07-31,932.9740600585938,960.9122737981928,926.5198556854664,954.3678150249528,74958061,934.549249267578,887.6263610839844,-0.0197975809803687,906.7509765625,61.775711119115435
2020-08-03,906.7509765625,928.4154946857376,904.0879942280136,925.842826443246,46715383,938.570733642578,891.1739288330078,-0.0281069802674329,970.6613159179688,57.653923945990016
2020-08-04,970.6613159179688,978.0633706821992,902.8017056351508,911.9865832893144,92041055,946.6520568847656,898.5567962646485,0.0704827907632956,959.76123046875,72.89429035985131
2020-08-05,959.76123046875,991.1522082950584,956.0827672059488,978.965955665768,74549993,952.1787536621092,905.9689910888673,-0.0112295455381472,963.214111328125,70.41762872569247
2020-08-06,963.214111328125,978.3792977984336,951.3437476637284,973.549911434821,49322975,955.6225158691408,912.9614440917968,0.0035976456953659,968.7882080078124,67.58101107257691
2020-08-07,968.7882080078124,973.9109808198932,956.9404677314832,961.2733354792168,32984416,955.6360534667969,919.0184814453124,0.0057869757244333,956.782470703125,67.79233716800624
2020-08-10,956.782470703125,977.1606844285126,951.4791890501768,974.497761802115,26958997,953.99541015625,923.1900299072264,-0.0123925303853311,963.0787353515624,62.123931413217704
2020-08-11,963.0787353515624,974.9039718853056,947.9812395926484,963.5300670431568,46828306,952.014013671875,928.0826049804688,0.0065806647187112,960.2803344726562,60.94249401601597
2020-08-12,960.2803344726562,968.1337801877428,950.8923849420116,957.3014618538516,30264617,953.4109191894532,934.4826690673827,-0.0029056823457789,957.775390625,56.3977933916279
2020-08-13,957.775390625,965.3805171577782,952.33666800769,960.4608766898884,24830322,954.0066833496094,940.7710205078124,-0.0026085547706564,954.0518798828124,47.395713688665204
2020-08-14,954.0518798828124,973.549934599968,942.9713613334555,958.0011068702576,33224635,956.1144653320312,945.3318572998048,-0.0038876659169095,943.9192504882812,45.400300503744226
2020-08-17,943.9192504882812,950.0800687191715,934.328167937496,950.0800687191715,30979066,959.8312927246094,949.2010131835938,-0.0106206272511886,956.1957397460938,40.65176647577098
2020-08-18,956.1957397460938,963.3044077157676,939.8570673079404,941.0531171539242,30547672,958.384735107422,952.5183959960938,0.0130058680882523,962.063232421875,52.68382690479009
2020-08-19,962.063232421875,972.195960590882,957.4595415393626,966.3284692913196,34087543,958.6149353027344,955.396844482422,0.0061362882429691,946.4918212890624,52.77640864755145
2020-08-20,946.4918212890624,958.6104445458396,942.4071530026558,956.850185253758,22537845,956.9427062988282,956.2826110839844,-0.016185434187744,939.63134765625,53.729297536567216
2020-08-21,939.63134765625,957.7528424475056,937.4423204149851,955.9474560788304,25280895,954.0270202636718,954.8315368652344,-0.0072483179236233,945.9050903320312,60.156114497035645
2020-08-24,945.9050903320312,949.854317250222,934.5086218851164,943.9417586729288,32717218,952.9392822265625,953.4673461914062,0.006676812870739,939.7442626953124,38.12516175421786
2020-08-25,939.7442626953124,952.9235547016002,937.8937489378308,950.5313951315512,19388008,950.6058349609376,951.3099243164064,-0.0065131562348991,964.6583862304688,39.94111115882189
2020-08-26,964.6583862304688,969.4652088235416,923.9020199231386,941.0531010310552,59870421,951.0436401367188,952.227279663086,0.0265115995108065,952.6075439453124,50.5970044570345
2020-08-27,952.6075439453124,970.390525765936,949.2901575537568,969.487802699818,28085062,950.52685546875,952.2667694091796,-0.0124923418042801,955.1124877929688,43.65149914316887
2020-08-28,955.1124877929688,962.672487284176,950.64417889511,956.8501236807624,27166900,950.6329162597656,953.3736907958984,0.0026295654108321,939.1123657226562,49.29199669817546
2020-08-31,939.1123657226562,981.2227882057732,929.927488290878,981.2227882057732,62076132,950.1522277832032,954.9917602539062,-0.0167520813252948,942.0686645507812,40.611728949103785
2020-09-01,942.0686645507812,957.9333821236512,930.8527051045198,947.8232778251648,38616258,948.739520263672,953.5621276855468,0.0031479713568143,960.5512084960938,42.87481373934973
2020-09-02,960.5512084960938,964.9743904615848,941.053153841088,944.2125354209736,26949439,948.5883178710938,953.601626586914,0.0196191048920257,953.2845458984376,50.96533095150867
2020-09-03,953.2845458984376,965.3128543894694,949.177314241105,960.4609045761808,18586429,949.2675903320312,953.1051483154296,-0.0075650965126922,937.55517578125,49.73956650210393
2020-09-04,937.55517578125,946.4466666938624,935.2758940537118,940.3986668867656,28475945,949.0599731445312,951.5434967041016,-0.0165001836910754,939.992431640625,47.91908564221182
2020-09-07,939.992431640625,950.4184857636031,922.6607820696725,940.6017681981718,21926473,948.4687072753908,950.7039947509766,0.0025995865868311,951.02783203125,44.33752147358607
2020-09-08,951.02783203125,957.3014676946552,939.0220273942846,944.2124909097532,27397082,949.5970642089844,950.101449584961,0.01173988217263,975.51318359375,46.27796099356481
2020-09-09,975.51318359375,978.42436533271,939.450763110728,941.0530770623152,55310877,950.6825439453124,950.8630920410156,0.0257461987313274,1044.4111328125,59.233182491118036
2020-09-10,1044.4111328125,1058.380270975466,981.832175492863,985.3301307802308,140304404,959.8629028320312,955.1948791503906,0.0706273891296198,1047.0062255859375,73.9009962414703
2020-09-11,1047.0062255859375,1055.175562246342,1032.269926063605,1043.5083899488072,59470807,969.052276611328,959.8425964355469,0.0024847425423828,1039.2431640625,73.45551308443686
2020-09-14,1039.2431640625,1065.1729199258552,1029.96797210438,1049.3758922384438,44063445,979.0653564453124,964.6087921142578,-0.0074145323434854,1046.60009765625,72.91344674214383
2020-09-15,1046.60009765625,1049.7143521325795,1032.7437783357252,1043.4858431799205,27178393,989.5184997558594,969.1290100097656,0.0070791262797351,1049.1724853515625,70.5304070410607
2020-09-16,1049.1724853515625,1069.3926909721251,1042.8537233256836,1047.118839939509,33952295,998.3806274414062,973.48447265625,0.0024578515720312,1037.528076171875,75.40068059670055
2020-09-17,1037.528076171875,1053.3025400234242,1034.413702375252,1047.1190390154095,25828669,1006.80498046875,978.0362854003906,-0.0110986604607589,1040.664794921875,70.6842721059341
2020-09-18,1040.664794921875,1046.8707395543606,1027.5080681415218,1044.52376716858,33074915,1017.1159423828124,983.087957763672,0.0030232615598928,1018.1654052734376,77.24638777616313
2020-09-21,1018.1654052734376,1054.3405874780703,1014.3288768661704,1038.092168593147,33627381,1024.9332397460937,986.7009735107422,-0.0216202083112905,997.990234375,68.47882633710265
2020-09-22,997.990234375,1027.7112111815643,993.6573068799258,1027.7112111815643,34792254,1029.629479980469,989.6132720947264,-0.0198152194073215,1006.859130859375,59.01731692480299
2020-09-23,1006.859130859375,1027.5984225615102,995.3499037941468,1020.0384225209982,42988708,1032.764074707031,991.7233093261718,0.0088867567826744,984.4724731445312,62.804793011795766
2020-09-24,984.4724731445312,1004.6926220511627,982.1480045429356,996.52334546842,29826318,1026.7702087402345,993.3165557861328,-0.0222341507651981,993.7249755859376,60.86779735013911
2020-09-25,993.7249755859376,998.7349303522368,978.198771791248,987.9929259452438,28374935,1021.4420837402344,995.2471801757812,0.0093984369231296,1000.2920532226562,62.065514617523505
2020-09-28,1000.2920532226562,1010.1088306263572,996.1396943292456,1005.1440030800964,19666849,1017.54697265625,998.3061645507812,0.0066085464268887,1013.290771484375,61.288693893592054
2020-09-29,1013.290771484375,1021.8436888287242,1000.2920490892888,1004.2413355722142,25842539,1014.2160400390624,1001.8672698974608,0.012994923052563,1008.4614868164062,59.13760349685162
2020-09-30,1008.4614868164062,1023.1977860425368,1004.2413772750692,1020.0384044786468,24465159,1010.1449401855468,1004.2627838134764,-0.0047659416268978,1004.3541870117188,37.399026236170464
2020-10-01,1004.3541870117188,1021.7534684542668,999.276541320604,1021.7534684542668,20783227,1006.8275512695312,1006.8162658691406,-0.0040728375435077,998.464111328125,35.20654830680306
2020-10-05,998.464111328125,1015.1412378353376,995.665807141331,1012.816828930844,18922799,1002.6074829101562,1009.8617126464844,-0.0058645403780499,997.6292114257812,35.66999227009539
